Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
3765641,1426402800000,Fast,96687.07617,,0.3911027343,152.1389618,58508136,36355272,,,,253.2788787,38.73026298,1.745552865,2458066.481,308.2531809,0.7842649222,2015,3,15,Low,,False
2483656,1426402800000,Slow,43474.26687,27013.21877,0.0562218184,,,5226144.5,7.48,,0.7629535012,352.9209235,351.1779799,1.057793118,2456231.633,203.0327732,1.47896184,2015,3,15,Low,Low,False
3714182,1427007600000,,55194.91212,,0.043756475,,,4067418.5,4.343,2457107.5,1.513153389,183.8433807,311.4394552,2.078426804,2457064.524,22.75654549,0.5295166756,2015,3,22,Medium,,False
3457846,1427007600000,,,,0.2490438898,96.87807465,37256436,23150076,,,0.9080503069,,316.9806523,1.242025364,,139.4231406,1.139040614,,,22,Low,,False
3607531,1427007600000,,,17020.1115,0.2939244795,114.3366241,,27321988,4.881,2458000.5,1.327671483,,,1.571956143,2457758.119,156.1588118,0.644270332,2015,,22,Low,,False
3712665,1427007600000,Very Slow,23813.45336,14796.75384,0.0830033824,32.28831482,,,5.516,,1.132196999,2.583070806,233.2488046,1.300211356,,,,2015,3,22,Low,Medium,False
3715693,,Very Slow,39800.93834,24730.75527,0.1058575134,41.17857361,,9840071,,2458000.5,1.304727591,,285.7866298,,2458139.551,,0.6613392589,2015,3,22,Low,High,False
3750676,1427007600000,Very Slow,18760.35835,11656.95711,0.096823953,37.66451645,14484657,9000349,6.134,,0.9878352208,19.35491592,54.33953653,1.074079892,2458088.383,271.7773266,,2015,3,22,,Medium,False
3717051,1428476400000,Very Slow,,19703.53419,0.0536142583,,8020579,4983756.5,,2457132.5,2.297735844,25.08366803,147.1930469,3.586457676,2457100.897,8.942966696,0.282978816,,4,8,High,High,False
2235756,1428476400000,Slow,73449.18147,45638.46501,0.1043972292,40.61052322,,9704329,5.29,,1.133350341,194.1759773,94.19155699,1.426665509,2458081.348,293.9568104,,,4,8,Low,,True
2308635,1428476400000,Slow,79514.96579,49407.50749,0.283320686,110.2117538,42384172,26336304,,2458000.5,,,273.5605433,,2458088.508,,0.7918592629,2015,4,8,Low,Low,True
3560920,1428476400000,Slow,,48782.54238,,,42580280,26458158,4.159,2458000.5,1.574634139,26.09555696,202.2701049,,,71.72617579,0.4988093429,2015,4,8,Medium,High,False
3667121,1428476400000,Slow,59412.53592,36916.63933,0.3159651352,122.9104385,47267712,29370796,,2458000.5,1.016582607,198.0880438,154.2687334,1.327248997,2458020.813,340.4675542,0.9615902723,2015,4,,Low,Low,False
3713935,1428476400000,Fast,83883.74143,52122.09478,0.0626791769,24.38220024,,5826393.5,4.843,2458000.5,,,297.3209813,2.068975319,2458220.056,208.917067,0.6881297138,2015,4,8,Low,High,False
3751828,1428476400000,Slow,65838.62154,40909.55903,0.2573362053,100.1037827,,23920894,5.841,,1.030904144,23.5395182,,1.200136067,2457961.054,,0.9416221064,2015,4,8,Low,High,False
3341510,,Very Slow,22906.76721,14233.37432,,82.81639099,,19789882,5.68,,1.086597712,172.2579381,222.7731535,1.175526255,2458172.834,210.0416018,,2015,4,8,Low,,False
3717360,,Slow,49925.52756,,0.013900193,5.407175064,2079439.375,1292103.75,4.298,2457137.5,1.544081981,214.0795581,,,2457077.584,30.77790241,,2015,,15,Medium,High,False
3179348,1429081200000,,48401.3391,30074.70984,0.1111367251,43.23218536,16625818,10330804,,2458000.5,1.065021865,26.5807378,281.2682698,1.392775886,,1.337467224,,,4,15,Low,,False
3457388,1429081200000,,103070.1344,64043.77321,,154.999115,,37038732,4.656,2458000.5,1.300327589,,,1.82106575,2457743.707,,0.6646988207,2015,4,15,Low,Low,False
3602839,,,72844.49771,45262.73804,0.3577037387,139.146759,53511720,33250640,6.064,2458000.5,0.9863184917,37.08913446,286.5373774,1.160045035,2457920.341,80.65477585,1.006186094,,4,15,Low,,False
3634129,,Very Slow,25377.72647,15768.73232,0.2372910106,,,22057578,4.348,2458000.5,,,,,,83.0836567,,2015,4,15,Medium,High,False
3713009,,Very Slow,,16213.7686,0.1693720074,65.88571167,25337692,15744112,4.769,2458000.5,,185.4569706,65.08392815,1.75187487,2457759.477,149.0119007,,2015,4,,Low,Low,False
3716629,1429686000000,Very Slow,,13966.09825,0.0676127293,26.30135155,10114721,6284996,3.319,2457132.5,,238.3048576,329.9719902,3.680457011,2457131.91,0.1588655114,,2015,,22,High,,False
3717108,,Very Slow,33364.19491,,0.0520317329,20.240345,7783836.5,4836652,3.863,,1.846507253,233.2136363,,2.726563013,,351.9875165,0.3928054882,2015,,22,Medium,High,False
3719380,1429686000000,Very Slow,,18083.26249,0.0514770221,20.02456093,7700853,4785088,,2457163.5,1.964482248,283.5537119,259.5979675,2.92794793,2457112.311,18.32363947,,,,22,Medium,,False
3002856,1429686000000,,,61927.65254,0.3134333243,,46888956,29135448,3.609,,,24.14926091,89.58499676,3.186037685,,336.0605206,0.3687060017,2015,4,22,Medium,Low,True
3092237,1429686000000,Slow,49783.3003,,0.2081156555,80.95698547,31133658,19345558,,2454727.5,1.094269848,211.3604963,7.181339793,,2454621.987,,0.8610282983,2015,4,22,Low,Low,False
3547678,,Fast,88977.48728,55287.15036,0.4436288157,172.5716095,,41237876,,2458000.5,1.77926079,281.0109628,7.925480353,2.751633665,2458039.541,,,2015,4,22,Medium,Low,False
3699514,,Fast,,54003.96745,0.4639169998,,69400992,43123780,,2458000.5,2.260228212,165.7701362,,3.985753241,,,0.290051848,2015,4,22,High,,False
3763945,,Very Slow,,10621.31824,0.1951780216,,29198216,18142930,5.891,2458000.5,,54.68338332,272.9185643,1.217242645,,339.4933577,0.9343251992,2015,4,22,Low,,False
3772975,1429686000000,,32968.54713,,0.2712301913,105.5085449,40575460,25212422,4.279,2458000.5,,347.988507,251.6175863,2.094641088,2457896.573,50.37195798,0.4846846707,2015,4,22,Medium,,False
2434500,1431068400000,,,25460.09799,0.1701267418,66.1792984,,15814268,5.046,2458000.5,1.263400034,200.6129075,100.4269915,1.588317046,,186.8045923,0.6940531786,2015,,8,Low,,False
3409648,1431068400000,Fast,86065.02448,53477.45924,0.382927822,,,35595368,,2458000.5,,,143.0152118,1.89332118,2457748.297,179.2346061,0.7106758683,2015,5,8,Low,Low,False
3715299,,Slow,,33897.325,0.2140380616,,32019638,,3.304,2458000.5,2.218164966,,183.6242476,3.694390775,2458384.373,245.4747337,,2015,5,,,Medium,False
3719182,,Slow,54529.47198,33882.4933,0.0090910578,3.536421537,,845066.625,4.612,2458000.5,1.393891633,231.7788637,266.8867118,2.117080999,,181.4304842,0.5989086105,2015,5,8,Low,,False
3719730,1431068400000,,,43468.76293,0.1743396974,67.81814575,26080848,,6.096,2458000.5,0.9446451986,,208.7944838,1.518417778,2458085.186,,1.073497387,2015,5,8,Low,,False
3719244,1431673200000,Fast,88090.97161,54736.304,0.0140534028,,2102359,,2.867,2457161.5,2.555342099,56.64515678,85.42713508,4.564151063,2457112.555,11.80980125,0.2412850972,2015,5,15,High,,False
3720001,1431673200000,Very Slow,,22610.56976,0.1796943099,69.9010849,26881886,16703630,5.252,,1.196772913,226.5836427,,1.250677683,2457228.924,314.5123424,,2015,5,,Low,High,False
2434632,1431673200000,,,32525.70414,0.2759455215,107.342804,,25650738,5.409,,1.151234842,289.9485692,22.62495532,1.440651793,2458112.349,270.7537395,0.7979178606,2015,5,15,,Low,False
2438317,,,,,0.4434667129,172.5085602,66341680,41222808,4.053,,1.70905361,,315.3943322,2.174319795,,45.51308764,0.4411340131,,5,15,Medium,,False
3565066,,Slow,80381.4159,,0.4982447463,193.8171997,74536352,46314740,6.742,2458000.5,0.8736641864,52.15277229,32.31822769,,2457978.85,,1.206944428,2015,5,15,Low,Medium,False
3605857,,Slow,44867.3349,,,,17181540,10676114,3.589,2458000.5,,,16.57887812,3.111559747,2458257.012,274.1812316,,2015,5,15,High,,True
3716457,1431673200000,,,15955.48989,0.0752476445,29.27133369,11256888,,3.24,,2.473580298,209.3753868,34.94492379,3.874044076,2458586.959,211.4225905,,2015,5,15,High,,False
3716636,1431673200000,Slow,44672.58596,27757.80765,0.1188898793,46.24816132,17785672,11051504,,,1.089157863,43.43939214,298.4679219,1.618155755,,313.6809131,,2015,5,,Low,,False
3718321,1431673200000,Very Slow,37317.50009,23187.64332,0.069391352,26.99323654,,6450329.5,6.245,,0.9543967697,,316.1769787,1.241097996,2457929.763,,1.057086759,2015,5,15,Low,,False
3718390,1431673200000,Very Slow,,12294.58888,0.2065718243,80.35643768,30902704,19202050,3.614,,2.09898031,213.5664407,26.83048575,2.992702889,,270.7709572,0.3241093254,,,15,High,,False
3719184,1431673200000,Slow,49594.78644,30816.27161,0.00207702,0.8079608083,,193071.0781,3.774,,1.873723999,232.4210492,,2.915103272,2458136.805,307.6210194,,2015,5,15,Medium,,False
3719227,,Very Slow,,12723.3371,0.0160096832,6.227766514,2395014.5,1488193,6.213,2458000.5,0.9693437083,,233.7026099,1.088404276,,260.361513,1.032731396,2015,5,15,Low,,False
3720898,1431673200000,Very Slow,28514.1997,17717.6148,0.0056298404,2.190007925,842212.125,523326.3438,,,1.138353516,,,,,15.73856969,0.8114996631,2015,5,15,Low,Medium,False
3579078,1431673200000,,80508.03428,50024.56164,0.1944372012,75.63607025,,18074068,,2458000.5,,24.154298,109.0891454,2.322807704,,170.2672211,,,,15,Low,Low,True
2433953,1432278000000,,44689.3417,,0.193908178,75.43028259,,18024892,,2458000.5,1.076207967,250.690912,84.60446236,1.292361611,,316.193455,,2015,,22,Low,Low,True
3143121,1432278000000,Slow,65986.08706,41001.18838,0.322740172,125.5459213,,30000574,6.474,,0.9060464302,,351.2560269,1.121198838,,238.1198116,,2015,,22,,Low,False
3328632,1432278000000,Slow,,40869.22968,0.345001967,134.2057648,51611560,32069936,6.406,2458000.5,0.9224692805,15.17350421,3.199018146,1.239227247,2457887.176,126.0654879,,2015,5,22,Low,Low,False
3588065,1432278000000,,39767.02944,24709.6856,0.0658008659,25.59653854,9843670,6116573,5.269,2458000.5,1.188980567,46.60541406,278.1223236,,2458177.862,225.1648953,0.7602246355,2015,5,22,Low,Low,False
3596037,1432278000000,Very Slow,29047.88992,18049.22916,0.2343007295,91.14298248,35050892,21779614,,,1.01758186,292.1451327,,,2457905.228,91.47763799,,2015,5,,Low,Medium,False
3753308,1432278000000,,51522.0451,32013.79519,0.2620669446,101.9440384,,24360644,,2458000.5,,,137.0092686,,2458005.223,355.5345724,,2015,,22,Low,High,False
3720916,1433746800000,Slow,60334.16841,37489.30592,0.0013152465,0.5116308928,196758.0781,122259.7969,3.176,2458000.5,2.393609182,77.2933555,242.0588386,3.985619992,2458576.006,,,2015,6,8,High,High,False
2066391,1433746800000,Fast,,51192.70646,0.3243815501,126.1844254,48526792,30153150,8.499,2458000.5,0.6422280695,244.9135253,192.6176704,1.084454278,2458001.008,359.0262469,1.915006045,,,,Low,Low,True
2085236,1433746800000,Slow,,35810.24287,0.249707204,97.13610077,37355668,23211736,5.119,2458000.5,1.233976567,,293.8497914,,2458247.074,182.7069205,0.7190245267,2015,,8,Low,Low,True
2425450,1433746800000,Very Slow,17528.70413,10891.65508,0.201848809,78.51918793,30196152,18763018,3.91,,1.849921697,125.8392583,118.2208234,2.535357702,,324.9323552,0.3917184748,2015,6,8,Medium,Low,False
2462550,1433746800000,,95340.35925,59240.79156,,144.2661133,55480476,,5.468,2458000.5,1.064699258,158.7857177,,1.835248194,,335.8350503,0.8971470773,,,8,Low,,True
3261681,1433746800000,Very Slow,18609.43712,11563.18052,0.1867198484,72.63401794,27932892,17356694,,,0.9436996869,233.3267897,,1.098574183,2458148.231,201.1724105,,2015,6,8,Low,,False
3703885,1433746800000,,,31936.45097,,152.4907074,,36439324,4.337,,,281.8978646,,2.084889342,,,,2015,,8,Medium,Low,False
3721910,1433746800000,Very Slow,6485.025768,,0.0273050173,,,2538160,,2458000.5,1.116995832,,0.3810368542,1.192725193,2458042.596,324.8546607,0.8348851669,2015,,8,Low,Medium,False
3721157,1433746800000,Slow,63326.02935,39348.33196,0.0314557494,,4705713,2923994.5,5.146,2457187.5,1.189314124,,63.12611328,1.880319594,,47.6930584,,2015,,8,Low,,False
3720357,1434351600000,Slow,,32378.96466,0.1525636086,59.34724045,22823190,14181673,,,,75.86215593,230.2415592,,,350.1225122,0.4565451341,,6,15,Medium,High,False
2388188,1434351600000,,67765.44758,42106.8138,0.3414146734,132.8103027,,31736476,4.442,2458000.5,1.365744529,317.2586066,59.21845899,2.42620252,2457821.039,110.8202994,,2015,,15,Low,,True
3418110,1434351600000,,26094.85042,,,100.1389236,38510460,23929292,,2458000.5,,,328.9734282,1.342558703,,309.8939882,0.9768789483,2015,6,15,Low,Low,False
3775253,1434351600000,,,15100.2376,0.0148176234,5.764055729,2216685,1377384.125,4.328,2458000.5,,263.2319878,,2.154626076,,27.50013791,0.4990501361,2015,,15,Medium,Medium,False
3778541,1434956400000,,43011.80515,26725.86304,0.2097335447,81.58634949,31375692,19495952,,,,124.1850494,190.5220197,2.215823126,2457973.069,,,2015,6,22,Medium,,False
3724053,1434956400000,Very Slow,17330.36717,10768.4162,0.1864843936,72.54242706,27897668,17334808,3.844,2458000.5,,285.022124,341.4933951,2.638270998,,301.2868588,0.3751093081,2015,6,22,Medium,High,False
3398649,,Very Slow,33757.48722,20975.58977,0.1371455568,53.34962463,20516684,12748477,,2458000.5,1.078829552,98.95221213,251.8049892,1.435773698,2458071.474,297.5727906,,2015,,,Low,Medium,False
3723740,1434956400000,Very Slow,25326.56009,15736.93952,0.0293314142,11.40991974,4387917,,4.337,,,265.5816568,344.4276626,2.12029683,2457896.689,52.08176424,,2015,6,,Medium,High,False
3762126,1434956400000,Fast,82085.08207,51004.4778,0.4755065001,184.9720306,71134760,44201092,5.747,,,56.58913415,,1.494935453,,33.42780957,0.9346789451,,,22,Low,,False
3722517,1436338800000,Very Slow,29769.88024,18497.84587,0.0515987337,20.07190704,7719061,4796402,,,,86.09603712,,,2458350.746,248.0574049,0.3196113599,2015,7,,High,High,False
3738545,,Very Slow,17991.58492,11179.27119,0.3108730254,120.9296112,46505944,28897454,,2457373.5,1.246438456,83.39007964,,1.574206391,2457325.949,,0.7082683159,2015,7,8,Low,High,False
3177202,1436338800000,,45133.22033,28044.02793,0.3996700733,155.4716492,,,7.12,2458000.5,0.8180401794,290.9775332,36.62217363,1.054508396,2458043.323,302.9552518,1.332116234,2015,,8,Low,,False
3485263,1436338800000,Slow,59116.15265,,0.4498770359,175.0021667,67300648,41818684,,,0.8114865177,303.5110212,350.6679605,1.056660737,,338.4851438,1.348286266,2015,,8,,Medium,False
3709716,1436338800000,,24233.55939,15057.79139,0.2214041164,86.12620544,,20580798,5.84,2458000.5,1.049044056,320.0365644,157.1390776,1.092582315,2457824.644,161.3137513,0.9173044127,2015,7,8,Low,,False
3720443,1436338800000,Very Slow,20001.85426,12428.37439,0.1599519029,,23928464,14868458,,,,237.3778584,56.09274591,3.531201232,,215.2891487,,2015,7,8,High,,False
3736203,1436338800000,Slow,,33577.40475,,166.740509,64123460,39844472,4.611,,1.442076654,89.80297887,239.4808438,,2457866.202,76.43472878,,2015,7,8,Medium,High,False
3761485,1436338800000,Very Slow,,25238.61407,0.315093975,122.5715485,47137388,29289814,6.274,2458000.5,0.9549297864,,319.1899379,1.074869325,2458157.063,194.637432,,2015,,8,Low,Medium,False
2366733,1436943600000,,,40603.1218,,154.3665466,,36887576,,,1.611799652,,206.8410815,,,6.361149589,0.4816565688,,,15,Medium,Low,False
2385186,,,44802.58842,,,25.28962135,9725639,6043232,5.547,,,290.3703529,37.01945114,1.189018424,,269.6292888,0.8482107205,2015,7,15,Low,Low,True
3591753,1436943600000,Slow,43838.02233,27239.24226,0.0630871632,24.54090691,,5864318.5,,2458000.5,1.229724866,290.1491105,44.39063408,1.422121062,2457760.96,,0.7227567253,,,15,Low,Low,False
3633046,1436943600000,Very Slow,15586.36547,9684.761368,,183.9559174,70743992,43958280,4.392,2458000.5,1.549696392,2.489782758,209.7156078,2.031201544,2457812.829,95.88052033,0.5108979278,2015,,15,Medium,Medium,False
3704141,,,25658.97177,15943.48721,0.238082422,92.61405945,35616624,22131144,,,1.127039033,143.6794872,13.03800355,1.25048332,2457942.592,47.70176752,0.8237503984,2015,7,15,Low,Medium,True
3724243,1436943600000,Very Slow,25932.77984,16113.6209,0.0912924515,,13657156,8486163,3.392,,2.296475638,,16.6721208,3.503150095,2458499.382,218.7107627,0.2832117777,,7,,High,,False
3740670,1436943600000,Very Slow,,,0.3252752812,126.5320816,48660488,30236226,,,1.187084854,116.9441118,289.414028,1.481074643,,48.0160528,0.7620464212,,,15,Low,,False
3781246,1436943600000,Very Slow,29088.48169,,0.2626707947,,39294992,24416776,6.126,2458000.5,0.9797919511,321.3069908,,1.28427871,2458131.184,227.1918977,1.016256351,2015,,15,Low,,False
3092390,1437548400000,Slow,60860.88478,37816.58699,0.332819481,129.4667816,49789088,30937504,,,0.8833026073,,,1.136926466,2458058.315,,1.187243513,2015,7,,Low,,False
3607683,1437548400000,Very Slow,,4276.239298,0.2763449955,107.4981995,41340620,25687872,,2458000.5,,176.6912771,118.8713829,2.894631962,2458321.848,255.0655077,0.3265443943,2015,7,22,High,,False
3653683,1437548400000,Slow,53816.0515,33439.20156,0.3518690688,136.8770752,52638864,,,2457800.5,1.523442961,200.0600617,,2.41922708,2457891.708,312.1921338,,2015,7,22,Medium,,False
3741971,,Very Slow,,12841.57469,0.3280752027,127.621254,49079352,,5.315,2458000.5,1.184510104,,,1.483003822,2457830.845,129.7067036,0.7645324427,2015,7,,Low,High,False
3753570,,,19131.4973,11887.56842,0.3078088997,119.7376633,46047556,28612626,5.255,,1.203322878,128.1094232,59.0861789,,2458065.575,,,2015,,22,Low,,False
2486692,,,53816.03983,33439.1943,0.3518690167,136.8770447,,32708268,4.284,2458000.5,1.523663597,200.0377734,61.28521722,2.419613154,2457891.701,57.01558743,,2015,7,22,Medium,Low,False
3780063,,,68492.70097,42558.70078,0.169088859,65.7755661,,,,2458000.5,1.432348642,,175.5011248,2.44667954,,115.063372,0.574951171,2015,7,,Medium,Medium,False
3725975,1439017200000,,21515.87189,13369.12606,0.1574086194,,23547996,14632046,3.527,2458000.5,2.175293239,132.950047,183.3928051,3.182473734,2458417.364,231.9374684,0.3072043485,2015,8,8,,High,False
3726817,,,24509.64169,15229.33819,0.1660165001,64.58042145,,15432198,3.567,,2.131252618,314.7316896,,3.113180905,,,0.3167755687,,8,8,High,Medium,False
2337084,1439017200000,,,10427.67155,0.3810927931,,57010668,35424788,4.869,2458000.5,1.341371153,199.2524046,27.14641655,1.474206171,2458252.726,199.9814484,0.6344254993,2015,8,8,Low,,False
2434154,1439017200000,Very Slow,35483.93573,22048.33773,0.180620534,,,16789728,3.482,2458000.5,,139.0210304,152.5213263,3.304053753,2458420.937,,0.3017223603,2015,,8,High,Low,False
3574821,1439017200000,Slow,67322.83713,,0.2357632677,91.71191406,35269684,21915564,,,,,166.6179423,4.121786033,2457280.64,177.6764925,,2015,8,,,,True
3723815,,Very Slow,17186.60391,10679.0873,0.1765324898,68.67114258,26408886,16409720,,2458000.5,1.480957064,264.3393379,85.18190686,1.877905356,,34.52485058,0.5468778987,2015,8,8,Medium,Medium,False
3730321,,,,31249.45728,0.2755814309,107.2011719,41226392,25616894,3.153,,2.377264463,200.7545073,82.15285164,4.012907318,2458559.749,209.619093,0.2688981575,2015,,8,High,,True
3360486,1439622000000,Slow,61348.96887,38119.86346,0.3367682553,131.0028534,50379816,,,2458000.5,0.7846785531,311.0263337,318.5676422,0.9282989898,2457984.516,22.66428328,,2015,,15,Low,,False
3520758,1439622000000,Very Slow,,15573.9714,0.323569792,125.8686523,48405356,30077692,7.245,,0.8008085288,51.60300056,353.0200964,1.041455478,,252.6458174,1.375343056,2015,,15,Low,,False
3723955,1439622000000,,52666.70226,,0.3160496992,,47280360,,,2458000.5,1.107775954,136.7172417,313.0919748,,,173.741112,0.8453297876,2015,8,15,Low,Low,False
3725154,1439622000000,Very Slow,24428.67631,15179.02945,0.1827644848,71.09538269,27341178,16989020,3.406,2458000.5,2.302213511,,9.359399737,3.41658385,,210.051374,0.2821536523,2015,,15,High,Medium,False
3745831,1439622000000,Very Slow,23209.92149,14421.74261,0.3332679787,129.6412506,49856180,30979194,5.382,2458000.5,1.16304362,344.2365259,102.8578243,,2457845.094,122.1174997,0.7857964623,2015,8,15,Low,High,False
